Испытание; 
52,9;-36
52,7;-36
52,6;-36
52,4;-35
52,2;-36
52,0;-36
51,8;-36
51,4;-36
51,2;-36
51,0;-36
50,9;-36
50,7;-36
50,5;-36
50,3;-36
50,1;-36
49,9;-36
49,7;-36
49,4;-36
49,2;-36
49,0;-36
48,8;-36
48,6;-36
48,4;-36
48,2;-36
48,0;-36
47,8;-36
47,7;-36
47,5;-36
47,1;-36
46,9;-36
46,7;-36
46,5;-36
46,3;-36
46,2;-36
46,0;-36
45,8;-36
45,6;-36
45,4;-36
45,2;-37
45,0;-36
44,9;-36
44,5;-36
44,3;-36
44,1;-36
43,7;-36
43,6;-36
43,4;-36
43,2;-36
43,0;-36
42,8;-36
42,6;-36
42,4;-36
42,3;-36
42,1;-36
41,9;-36
41,7;-36
41,5;-36
41,3;-36
41,2;-36
41,0;-36
40,6;-36
40,2;-36
40,1;-36
39,7;-36
39,5;-36
39,3;-35
39,1;-36
39,0;-36
38,6;-36
38,2;-36
38,1;-35
37,9;-36
37,5;-36
37,3;-36
37,0;-35
36,8;-35
36,6;-35
36,4;-35
36,3;-36
36,1;-36
35,9;-35
35,6;-35
35,4;-35
35,2;-35
35,0;-34
34,7;-35
34,5;-35
34,3;-35
34,1;-35
34,0;-35
33,8;-35
33,6;-35
33,5;-35
33,1;-35
32,9;-34
32,8;-35
32,6;-34
32,4;-34
32,2;-34
32,1;-34
31,9;-35
31,700000000000003;-34
31,6;-34
31,4;-34
31,200000000000003;-34
31,0;-34
30,700000000000003;-34
30,4;-34
30,200000000000003;-34
30,0;-34
29,9;-33
29,5;-34
29,4;-34
29,0;-34
28,9;-34
28,700000000000003;-34
28,5;-34
28,4;-33
28,200000000000003;-33
28,1;-34
27,700000000000003;-33
27,6;-33
27,4;-33
27,200000000000003;-33
27,1;-33
26,9;-33
26,799999999999997;-33
26,6;-33
26,299999999999997;-33
26,1;-33
26,0;-33
25,799999999999997;-32
25,700000000000003;-32
25,5;-33
25,299999999999997;-33
25,0;-33
24,700000000000003;-32
24,6;-33
24,4;-33
24,1;-32
24,0;-32
23,799999999999997;-32
23,700000000000003;-32
23,5;-32
23,299999999999997;-33
23,200000000000003;-32
22,9;-32
22,700000000000003;-31
22,6;-32
22,5;-31
22,299999999999997;-32
22,200000000000003;-32
22,0;-32
21,9;-32
21,6;-31
21,4;-31
21,299999999999997;-31
21,0;-31
20,9;-31
20,6;-31
20,4;-30
20,299999999999997;-30
20,200000000000003;-31
20,0;-31
19,9;-30
19,700000000000003;-31
19,5;-30
19,200000000000003;-30
19,1;-30
18,9;-30
18,799999999999997;-30
18,700000000000003;-30
18,4;-29
18,299999999999997;-30
18,1;-29
18,0;-30
17,9;-30
17,700000000000003;-29
17,5;-29
17,299999999999997;-29
17,200000000000003;-29
17,1;-29
17,0;-29
16,799999999999997;-29
16,700000000000003;-29
16,5;-28
16,299999999999997;-28
16,200000000000003;-28
16,1;-28
16,0;-28
15,799999999999997;-28
15,700000000000003;-28
15,600000000000001;-28
15,399999999999999;-28
15,200000000000003;-27
15,100000000000001;-27
15,0;-27
14,899999999999999;-27
14,799999999999997;-27
14,700000000000003;-27
14,600000000000001;-27
14,399999999999999;-26
14,299999999999997;-26
14,200000000000003;-26
14,100000000000001;-26
14,0;-26
13,799999999999997;-26
13,700000000000003;-26
13,399999999999999;-25
13,299999999999997;-25
13,200000000000003;-26
13,100000000000001;-25
13,0;-25
12,899999999999999;-25
12,799999999999997;-25
12,700000000000003;-25
12,600000000000001;-25
12,399999999999999;-25
12,299999999999997;-24
12,200000000000003;-24
12,100000000000001;-24
12,0;-24
11,899999999999999;-23
11,799999999999997;-24
11,700000000000003;-23
11,5;-23
11,399999999999999;-23
11,299999999999997;-23
11,200000000000003;-22
11,100000000000001;-22
11,0;-22
10,899999999999999;-22
10,799999999999997;-22
10,700000000000003;-22
10,600000000000001;-22
10,5;-21
10,399999999999999;-21
10,299999999999997;-21
10,100000000000001;-21
10,0;-21
9,899999999999999;-20
9,799999999999997;-20
9,700000000000003;-20
9,600000000000001;-20
9,600000000000001;-19
9,5;-19
9,299999999999997;-19
9,200000000000003;-19
9,200000000000003;-18
9,100000000000001;-18
8,899999999999999;-18
8,899999999999999;-18
8,799999999999997;-18
8,700000000000003;-18
8,600000000000001;-17
8,399999999999999;-16
8,299999999999997;-16
8,200000000000003;-16
8,100000000000001;-16
8,0;-15
7,899999999999999;-15
7,799999999999997;-14
7,799999999999997;-14
7,700000000000003;-13
7,600000000000001;-14
7,5;-13
7,399999999999999;-13
7,299999999999997;-13
7,200000000000003;-12
7,200000000000003;-12
7,100000000000001;-12
7,100000000000001;-11
7,0;-12
7,0;-11
6,899999999999999;-11
6,799999999999997;-10
6,799999999999997;-10
6,700000000000003;-9
6,700000000000003;-9
6,600000000000001;-9
6,600000000000001;-9
6,5;-9
6,5;-8
6,399999999999999;-8
6,399999999999999;-8
6,299999999999997;-6
6,200000000000003;-6
6,200000000000003;-6
6,200000000000003;-6
6,100000000000001;-6
6,100000000000001;-4
6,0;-5
6,0;-4
5,899999999999999;-3
5,899999999999999;-4
5,899999999999999;-3
5,799999999999997;-3
5,799999999999997;-3
5,700000000000003;-2
5,700000000000003;-2
5,700000000000003;-2
5,700000000000003;-1
5,600000000000001;-1
5,600000000000001;-1
5,600000000000001;-1
5,600000000000001;0
5,5;0
5,5;0
5,5;0
5,5;1
5,5;1
5,399999999999999;2
5,399999999999999;2
5,399999999999999;2
5,399999999999999;3
5,399999999999999;3
5,299999999999997;3
5,299999999999997;4
5,299999999999997;4
5,299999999999997;4
5,299999999999997;4
5,299999999999997;5
5,299999999999997;6
5,299999999999997;5
5,299999999999997;6
5,200000000000003;6
5,200000000000003;6
5,200000000000003;7
5,200000000000003;8
5,200000000000003;7
5,200000000000003;8
5,200000000000003;9
5,200000000000003;9
5,200000000000003;10
5,200000000000003;11
5,200000000000003;11
5,200000000000003;12
5,200000000000003;13
5,200000000000003;13
5,200000000000003;13
5,200000000000003;14
5,200000000000003;14
5,299999999999997;13
5,299999999999997;14
5,299999999999997;14
5,299999999999997;14
5,299999999999997;15
5,299999999999997;15
5,399999999999999;14
5,399999999999999;15
5,399999999999999;16
5,399999999999999;16
5,5;16
5,5;16
5,5;17
5,600000000000001;17
5,600000000000001;17
5,600000000000001;17
5,600000000000001;18
5,700000000000003;18
5,700000000000003;18
5,799999999999997;19
5,799999999999997;19
5,799999999999997;20
5,899999999999999;20
5,899999999999999;20
5,899999999999999;20
6,0;20
6,0;21
6,0;21
6,100000000000001;22
6,100000000000001;22
6,200000000000003;23
6,200000000000003;23
6,299999999999997;23
6,299999999999997;24
6,399999999999999;25
6,399999999999999;25
6,5;25
6,600000000000001;25
6,600000000000001;25
6,700000000000003;26
6,700000000000003;26
6,799999999999997;27
6,799999999999997;27
6,899999999999999;28
7,0;29
7,100000000000001;30
7,100000000000001;30
7,200000000000003;30
7,200000000000003;31
7,299999999999997;32
7,399999999999999;32
7,399999999999999;32
7,5;33
7,5;33
7,700000000000003;34
7,700000000000003;35
7,799999999999997;36
7,899999999999999;36
8,0;37
8,0;37
8,100000000000001;38
8,200000000000003;38
8,200000000000003;38
8,299999999999997;39
8,399999999999999;40
8,5;41
8,600000000000001;41
8,700000000000003;42
8,799999999999997;43
8,899999999999999;44
9,0;44
9,0;45
9,100000000000001;46
9,200000000000003;46
9,299999999999997;46
9,399999999999999;47
9,399999999999999;47
9,5;48
9,600000000000001;48
9,799999999999997;50
9,899999999999999;51
10,100000000000001;52
10,200000000000003;53
10,299999999999997;53
10,399999999999999;54
10,5;55
10,600000000000001;55
10,700000000000003;56
10,799999999999997;57
10,899999999999999;57
11,0;58
11,100000000000001;58
11,299999999999997;59
11,399999999999999;60
11,399999999999999;61
11,5;61
11,600000000000001;62
11,799999999999997;63
11,899999999999999;64
12,0;65
12,100000000000001;65
12,200000000000003;66
12,299999999999997;67
12,399999999999999;68
12,600000000000001;69
12,700000000000003;69
12,899999999999999;70
13,0;70
13,100000000000001;71
13,200000000000003;71
13,299999999999997;72
13,399999999999999;73
13,600000000000001;74
13,799999999999997;76
13,899999999999999;76
14,0;77
14,299999999999997;78
14,399999999999999;79
14,5;79
14,600000000000001;80
14,700000000000003;81
14,799999999999997;81
15,0;82
15,100000000000001;83
15,200000000000003;83
15,299999999999997;84
15,600000000000001;85
15,700000000000003;86
15,799999999999997;86
16,0;88
16,200000000000003;88
16,4;90
16,5;91
16,700000000000003;91
16,799999999999997;92
16,9;92
17,0;93
17,200000000000003;94
17,299999999999997;94
17,5;95
17,700000000000003;96
17,799999999999997;97
17,9;97
18,1;98
18,200000000000003;99
18,299999999999997;99
18,6;100
18,700000000000003;102
19,0;102
19,299999999999997;104
19,4;104
19,5;105
19,700000000000003;105
19,799999999999997;106
20,0;106
20,1;107
20,4;109
20,5;109
20,6;110
20,9;111
21,1;112
21,200000000000003;112
21,4;113
21,5;113
21,6;114
21,799999999999997;114
21,9;115
22,1;115
22,200000000000003;116
22,4;117
22,700000000000003;118
23,0;119
23,1;119
23,4;121
23,6;122
23,700000000000003;122
23,9;123
24,0;123
24,200000000000003;124
24,299999999999997;125
24,5;126
24,6;126
24,9;127
25,1;128
25,200000000000003;129
25,4;129
25,6;130
25,700000000000003;131
26,0;131
26,200000000000003;132
26,299999999999997;132
26,5;133
26,799999999999997;134
27,0;135
27,299999999999997;136
27,5;136
27,799999999999997;137
28,0;138
28,1;138
28,299999999999997;138
28,4;139
28,6;140
28,9;141
29,1;141
29,299999999999997;142
29,4;143
29,6;143
29,799999999999997;144
29,9;144
30,1;145
30,299999999999997;145
30,4;145
30,799999999999997;146
30,9;147
31,1;147
31,5;148
31,6;149
31,799999999999997;149
32,0;150
32,1;149
32,5;150
32,7;152
33,0;152
33,2;152
33,3;153
33,5;153
33,9;154
34,2;155
34,4;155
34,6;155
34,7;155
35,1;157
35,3;157
35,4;157
35,6;157
35,8;157
36,0;158
36,1;158
36,5;159
36,9;160
37,0;160
37,2;161
37,4;160
37,6;161
37,7;161
37,9;161
38,1;162
38,5;163
38,8;162
39,0;164
39,2;164
39,4;165
39,7;165
39,9;165
40,1;165
40,3;166
40,5;166
40,8;166
41,0;167
41,2;167
41,4;168
41,5;168
41,7;167
41,9;168
42,1;168
42,3;169
42,7;169
42,8;170
43,0;170
43,2;170
43,4;170
43,6;170
43,9;172
44,1;172
44,5;172
44,7;171
44,9;171
45,1;172
45,4;173
45,6;172
45,8;172
46,0;172
46,2;173
46,6;174
46,7;173
46,9;173
47,3;173
47,7;174
48,0;174
48,2;174
48,4;174
48,6;175
48,8;174
49,0;174
49,2;174
49,4;175
49,5;175
49,7;175
49,9;175
50,1;174
50,5;175
50,7;175
50,9;175
51,2;175
51,4;175
51,6;175
51,8;175
52,0;175
52,2;175
52,4;175
52,7;174
52,9;174
53,1;174
53,3;175
53,5;175
53,7;175
53,9;174
54,0;175
54,2;175
54,4;175
54,6;175
54,8;175
55,0;174
55,4;175
55,5;175
55,7;174
55,9;173
56,1;173
56,3;174
56,7;175
56,9;175
57,0;174
57,4;174
57,6;175
57,8;175
58,0;174
58,2;174
58,3;174
58,5;173
58,7;174
58,9;174
59,1;173
59,3;173
59,5;174
59,7;173
60,0;174
60,2;174
60,6;173
60,8;174
61,1;172
61,3;173
61,5;172
61,7;173
61,9;172
62,3;171
62,6;172
62,8;171
63,0;171
63,2;170
63,4;170
63,5;170
63,7;171
63,9;171
64,1;170
64,3;170
64,5;169
64,8;169
65,0;169
65,4;168
65,5;169
65,7;168
65,9;167
66,3;166
66,4;166
66,6;166
66,8;166
67,2;165
67,3;165
67,5;166
67,9;164
68,1;164
68,4;164
68,6;163
69,0;163
69,1;163
69,3;163
69,5;163
69,7;162
69,8;162
70,0;161
70,2;161
70,5;161
70,7;159
71,1;159
71,4;159
71,6;159
71,8;158
71,9;158
72,1;157
72,3;158
72,6;157
72,8;156
73,0;155
73,1;154
73,3;155
73,5;155
73,7;155
73,8;154
74,0;154
74,2;153
74,5;153
74,7;154
74,8;153
75,0;153
75,2;151
75,4;150
75,7;150
75,9;150
76,0;150
76,2;149
76,4;149
76,5;148
76,7;148
76,9;148
77,0;148
77,2;147
77,5;145
77,8;145
78,0;144
78,3;144
78,5;143
78,7;143
78,8;143
79,0;142
79,1;141
79,5;141
79,6;140
79,8;140
79,9;140
80,1;139
80,3;138
80,4;138
80,6;137
80,9;137
81,0;136
81,2;136
81,4;134
81,5;135
81,7;134
82,0;133
82,1;132
82,3;132
82,4;132
82,6;132
82,7;131
83,0;130
83,2;130
83,3;129
83,5;129
83,6;128
83,8;128
83,9;127
84,1;127
84,4;126
84,5;126
84,7;125
84,8;125
85,0;124
85,1;122
85,3;122
85,4;122
85,7;121
85,8;120
86,0;119
86,1;119
86,3;119
86,4;119
86,6;118
86,8;117
87,0;117
87,1;116
87,3;115
87,4;115
87,5;114
87,7;113
87,9;113
88,1;112
88,2;112
88,4;111
88,5;111
88,6;110
88,8;110
88,9;109
89,0;108
89,2;108
89,3;107
89,4;107
89,6;106
89,7;105
89,8;105
90,1;105
90,2;104
90,3;102
90,6;103
90,8;102
91,1;100
91,2;100
91,3;99
91,5;99
91,6;98
91,8;97
92,0;97
92,1;96
92,3;95
92,4;94
92,6;93
92,8;92
92,9;92
93,0;91
93,2;90
93,3;90
93,5;90
93,6;89
93,8;88
94,0;88
94,2;86
94,3;86
94,4;85
94,5;85
94,6;84
94,7;83
94,9;83
95,1;82
95,2;82
95,3;81
95,5;80
95,6;80
95,7;78
95,9;78
96,1;77
96,2;77
96,4;75
96,5;75
96,7;74
96,9;73
97,0;71
97,1;71
97,2;71
97,3;71
97,4;69
97,5;69
97,6;69
97,7;68
97,8;68
97,9;68
98,0;67
98,1;66
98,2;66
98,3;65
98,4;64
98,5;64
98,6;64
98,7;63
98,8;63
99,0;62
99,0;62
99,1;61
99,2;61
99,3;60
99,4;59
99,6;58
99,6;58
99,7;58
99,8;57
99,9;57
100,0;56
100,1;55
100,2;54
100,3;53
100,4;53
100,5;53
100,6;52
100,6;52
100,7;51
100,8;51
100,9;51
100,9;50
101,0;50
101,2;49
101,2;49
101,3;48
101,4;47
101,4;47
101,5;47
101,6;46
101,7;45
101,8;44
101,9;43
102,0;43
102,0;43
102,1;42
102,3;41
102,3;41
102,4;41
102,4;40
102,5;40
102,6;39
102,6;39
102,7;38
102,7;38
102,8;38
102,9;38
103,0;36
103,1;36
103,1;36
103,2;36
103,2;35
103,3;35
103,3;34
103,4;34
103,4;33
103,5;33
103,6;32
103,6;32
103,7;31
103,8;32
103,8;31
103,9;30
103,9;30
104,0;30
104,0;30
104,1;29
104,1;29
104,1;29
104,2;29
104,3;28
104,3;28
104,4;27
104,4;26
104,5;26
104,5;25
104,6;26
104,6;25
104,6;25
104,7;25
104,7;25
104,7;24
104,7;25
104,8;24
104,8;24
104,8;24
104,8;24
104,9;23
104,9;23
104,9;23
104,9;23
105,0;22
105,0;22
105,0;22
105,0;22
105,1;22
105,1;22
105,1;21
105,1;21
105,1;21
105,2;21
105,2;21
105,2;20
105,2;20
105,2;20
105,2;20
105,2;19
105,3;20
105,3;19
105,3;19
105,3;19
105,3;19
105,3;19
105,3;19
105,3;18
105,3;18
105,3;18
105,3;18
105,3;18
105,3;17
105,3;18
105,3;17
105,3;17
105,3;16
105,3;16
105,3;15
105,3;14
105,3;14
105,3;13
105,3;12
105,2;12
105,2;12
105,2;12
105,2;12
105,2;12
105,2;12
105,2;12
105,2;11
105,1;12
105,1;12
105,1;11
105,1;11
105,0;11
105,0;11
105,0;11
105,0;11
105,0;11
105,0;11
104,9;11
104,9;10
104,9;10
104,8;10
104,8;10
104,8;10
104,7;9
104,7;9
104,7;9
104,6;9
104,6;8
104,6;8
104,6;8
104,5;8
104,5;8
104,4;8
104,4;7
104,4;7
104,3;7
104,3;7
104,3;7
104,2;6
104,2;6
104,1;6
104,1;6
104,1;6
104,0;6
104,0;6
104,0;5
103,9;5
103,8;5
103,7;4
103,7;4
103,7;4
103,6;4
103,5;3
103,5;3
103,4;3
103,4;3
103,3;3
103,3;2
103,2;2
103,2;2
103,1;1
103,0;1
102,9;0
102,9;0
102,8;0
102,8;0
